Facility Name,Instrument Name,Instrument Category,Workflow,Current Status,Creation Date,Creation Time,Institution Name,Latitude,Longitude,Description ,Tags
Micro Nano Research Facility,Preparation area - Desk 1,PDMS Lab ISO5/C100,Instrument reservation,Active,27-11-15,4:45 PM,RMIT University,38.89090847,-98.46026219,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
Micro Nano Research Facility,Preparation area - Desk 2,PDMS Lab ISO5/C100,Instrument reservation,Active,27-11-15,4:50 PM,RMIT University,38.87840371,-98.44979895,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
Micro Nano Research Facility,FE-SEM - Desktop Scanning Electron Microscope,Metrology Lab ISO7/C10000,Instrument reservation,Inactive,05-03-14,7:06 AM,RMIT University,38.86589894,-98.43933571,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
Micro Nano Research Facility,FB1.1 - Silicon Wet/Dry Thermal Oxidation furnace,PVD - Physical Vapour Deposition Lab ISO7/C10000,Instrument reservation,Active,05-03-14,7:06 AM,RMIT University,38.85339418,-98.42887247,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
Micro Nano Research Facility,Plasma Cleaner - PDC-002 - Harrick Plasma,Photolithography Lab ISO5/C100,Instrument reservation,Active,13-10-15,3:32 PM,RMIT University,38.84088942,-98.41840922,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)","Plasma cleaner, Oxygen cleaner, Surface treatment, ozon cleaner, Plasma treatment"
Micro Nano Research Facility,Vacuum Oven - Thermo Scientific-2,PDMS Lab ISO5/C100,Instrument reservation,Active,13-10-15,3:39 PM,RMIT University,38.82838466,-98.40794598,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.","STORM, N-STORM,fluorescence,epifluorescence,Confocal"
Micro Nano Research Facility,Thermal evaporation - K975X - Quorum Technologies,PVD - Physical Vapour Deposition Lab ISO7/C10000,Instrument reservation,Inactive,13-10-15,3:44 PM,RMIT University,38.81587989,-98.39748274,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
Micro Nano Research Facility,UV/Ozone cleaner-PoCleaner-BioForce Nanascience,PC2 Lab,Instrument reservation,Active,08-10-15,11:39 AM,RMIT University,38.80337513,-98.3870195,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
Micro Nano Research Facility,UV Flood Curing - Sunray 400 SN,Support Equipment Lab,Instrument reservation,Active,13-10-15,11:03 AM,RMIT University,38.79087037,-98.37655626,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
Micro Nano Research Facility,Benchtop UV Transilluminator - UVP,Support Equipment Lab,Instrument reservation,Active,13-10-15,11:04 AM,RMIT University,38.77836561,-98.36609302,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
Micro Nano Research Facility,Vacuum Oven - Thermo Scientific-1,PDMS Lab ISO5/C100,Instrument reservation,Active,30-10-15,2:31 PM,RMIT University,38.76586084,-98.35562978,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
Micro Nano Research Facility,Hot desk with workstation room 07.04.08,Common Resources,Instrument reservation,Active,11-01-16,1:10 PM,RMIT University,38.75335608,-98.34516654,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
